0.05630163	0.056241386	0.09620909	0.07783351	0.0771751	-0.06947547	0.04656114	-0.08935275	-0.10060061	0.029537588	-0.11506193	-0.050650313	-0.08776432	0.08040276	0.11806223	0.12334935
0.04975616	0.070651636	0.05927865	0.03642922	0.06530451	-0.0089504095	0.027793966	-0.051875535	-0.06738188	0.0854591	-0.028760677	-0.06883993	-0.062383067	0.06063498	0.01398726	0.04682757
-0.044869058	-0.09382199	-0.027025385	-0.04520505	-0.047424957	0.05855636	-0.026040806	0.05956383	0.044944905	-0.07879073	0.013819119	0.0095910095	0.0629442	-0.017612291	-0.05693933	-0.04247149
0.013871279	0.0057989005	0.0358198	0.014663069	0.012699304	-0.05065043	0.029688673	-0.04695156	-0.019561304	0.028852358	-0.009378037	-0.020260591	0.026937699	0.03838532	0.05495236	0.046673268
0.21413894	0.14442027	0.16273496	0.12169379	0.13259795	-0.1408895	0.10601022	-0.088560164	-0.17058718	0.096694216	-0.07837932	-0.099917725	-0.106099606	0.13628736	0.046353225	0.12728493
-0.027018804	-0.049318522	-0.1002452	-0.094351985	-0.062265255	0.07792581	-0.08699879	0.08574081	0.06290744	-0.11058394	0.10852027	0.12851195	0.08028605	-0.06143823	-0.11225772	-0.12529
-0.097959034	-0.018408418	-0.07582252	-0.026691295	-0.03196398	0.017996402	-0.0075957943	0.04902849	0.0335691	0.011821455	-0.013136249	-0.013942814	0.07495184	-0.034072023	0.012671135	-0.005258398
0.132252	0.055171404	0.10092408	0.04896203	0.054810908	-0.049770612	0.07421559	-0.08727334	-0.12377676	0.029459415	-0.09352021	-0.08879684	-0.058770295	0.044960395	0.06462679	0.09014177
0.14561129	0.061918665	0.04280726	0.06966714	0.10962027	-0.04893793	0.06232139	-0.079671755	-0.11076071	0.035523925	-0.085248165	-0.09456891	-0.06158814	0.03656228	0.09084938	0.09596024
-0.10977432	-0.08719812	-0.049707495	-0.09566034	-0.068139225	0.06199294	-0.059607178	0.09474928	0.069623604	-0.043552615	0.03775233	0.010909651	0.02222877	-0.0954892	-0.084399715	-0.037289474
0.02002069	0.0106043285	-0.006820207	0.055110518	0.01626097	0.008429209	0.04781085	-0.06586994	-0.036772832	0.022792058	-0.018901285	-0.073171124	-0.050851524	0.0761232	0.01309401	0.0691458
0.048538644	0.0920184	0.07605683	0.07986821	0.10073198	-0.04798192	0.089886375	-0.10965711	-0.08281103	0.11867995	-0.056304768	-0.03037849	-0.106661886	0.03980895	0.018951872	0.07689093
-0.0003419945	-0.025702903	-0.032138783	-0.0151889	-0.06143881	0.059826605	-0.06828807	0.069991484	-0.0033877215	0.020776514	0.0034696986	-0.0032068868	0.052296728	-0.05886239	0.013179252	-0.035278343
-0.05645475	-0.03507721	-0.04694966	-0.069018394	-0.016188337	0.048197687	-0.00040831527	0.014812311	0.045237146	0.032066815	0.0147297615	0.053311564	0.017368937	-0.069996424	0.033376683	-0.011164277
0.15523608	0.15566693	0.113270305	0.08508482	0.10822059	-0.15895769	0.1502047	-0.1376864	-0.14256686	0.07473198	-0.11505315	-0.122371055	-0.1333719	0.111405656	0.075329386	0.17784755
-0.104305856	-0.057229117	-0.049479183	-0.06089965	-0.014242552	0.090247706	-0.003919448	0.059206355	0.06217402	-0.07533174	0.062154442	0.06471229	0.04363299	-0.008528173	-0.07890344	-0.052523024
-0.113917425	-0.04789723	-0.09803889	-0.05726107	-0.07385595	0.071171865	-0.013491205	-0.009584226	0.06393342	-0.06132151	0.050425563	0.07192085	0.026614245	-0.018628808	-0.0861188	-0.0370685
-0.11762151	-0.161758	-0.0789178	-0.059794914	-0.11348191	0.0883075	-0.050036695	0.06393442	0.06989726	-0.10075645	0.019427797	0.039623063	0.11470247	-0.08107253	-0.06447728	-0.05760776
-0.018184783	-0.023593094	-0.003416614	-0.03173723	-0.04031794	0.0040278523	-0.032742202	0.0018641296	0.042731766	-0.0013187912	-0.03527306	0.024177618	0.0030059917	0.03615525	0.055663876	0.030280039
0.19803429	0.12438256	0.0898636	0.060143232	0.10500562	-0.12062482	0.111627646	-0.103946105	-0.094891705	0.042654574	-0.10079112	-0.12119829	-0.08308122	0.10126325	0.05519823	0.15647562
-0.11020356	-0.058146633	-0.0053703347	-0.052725468	-0.06246822	0.08012927	-0.053648267	0.013679568	0.10743057	-0.013482855	0.049925596	0.07383717	0.02141758	-0.028620133	0.0059628016	-0.04896999
0.014949887	0.049266886	-0.007831696	-0.011835152	-0.009795459	-0.05247652	0.021211144	-0.049732257	0.007634635	0.015630698	-0.011521521	-0.007018339	-0.0056788293	0.039428864	0.04388425	0.0018157257
-0.034708723	-0.076722376	-0.0088918805	-0.07573541	-0.005617699	0.029906627	-0.060465537	0.03234579	0.020433128	-0.020580309	0.06313183	0.05034496	0.06755553	-0.013527204	-0.01310292	-0.03031696
0.09746071	0.13836658	0.1289022	0.14920744	0.11185963	-0.15487675	0.117793225	-0.105184205	-0.13782066	0.080258384	-0.07228256	-0.1285316	-0.10992308	0.07285349	0.103090644	0.08265883
-0.084586374	-0.11191393	-0.16034736	-0.097701326	-0.12165596	0.1592057	-0.093300164	0.15138981	0.1389084	-0.1724108	0.11120501	0.10714429	0.13040006	-0.17321524	-0.14703363	-0.1706643
-0.036468633	-0.052301966	0.014837072	-0.02184158	-0.016907819	-0.059351817	0.04694025	-0.03933919	-0.025147341	0.03060598	-0.017170053	0.0058324374	-0.00073691015	0.037521116	-0.027189324	-0.013653915
0.013501391	-0.013596975	0.048833646	-0.0045493306	0.00022763573	0.0037354215	-0.0055357693	0.014181605	0.00025299552	-0.0041117184	0.022779863	0.0017303588	-0.028065877	0.032660976	0.029778542	-0.0473533
0.041203134	0.0003737446	-0.00424439	-0.019295245	0.027970498	-0.041056372	0.028716778	0.027899355	-0.070010364	0.017241204	-0.0114143295	-0.026721008	-0.009340728	0.057098474	0.024880828	-0.013877721
-0.12845038	-0.118536085	-0.09508412	-0.074980974	-0.15140086	0.10595356	-0.14116193	0.08873938	0.06567747	-0.094391935	0.14360157	0.06512675	0.13357614	-0.09184065	-0.08666122	-0.124090336
0.14281656	0.083106905	0.13260138	0.106565826	0.14185281	-0.047398176	0.098487176	-0.016278965	-0.12015333	0.07016464	-0.027826892	-0.042491037	-0.08507299	0.12965024	0.043088157	0.07717528
-0.07420053	-0.07369386	-0.03954282	-0.04588058	-0.078474134	0.019148426	-0.04386122	0.015731193	0.11538765	-0.07827544	0.09801839	0.09000038	0.029282384	-0.063350104	-0.025984341	-0.057328474
0.09965021	0.028017106	0.05705761	-0.001003602	0.09816293	-0.05948645	0.02240605	-0.034068283	-0.015745869	0.048214603	-0.07528336	-0.04198799	-0.056176476	0.077304035	0.06778088	0.039268304
-0.41185838	-0.36016297	-0.32306	-0.37875336	-0.35978052	0.39470828	-0.34272715	0.30445054	0.33538157	-0.35479054	0.31753555	0.34990323	0.30765286	-0.37609884	-0.3764944	-0.42136082
0.047888137	0.05542276	0.004286795	0.008505859	0.028383806	-0.06411351	0.020250257	-0.026358362	0.029765414	-0.028500583	0.018405417	0.0013537611	0.017429572	0.02942653	0.019117545	0.060420834
-0.15367705	-0.1309535	-0.0744655	-0.05582205	-0.1081708	-0.0027870147	-0.008439473	0.073465265	0.057424277	-0.040081114	0.046205487	0.010896626	0.086006865	-0.012220095	-0.052254297	-0.10133157
0.012796141	0.015992267	0.04575138	0.035356354	0.07855169	-0.06970935	0.038540397	0.00037739266	0.0051532662	0.0017340125	-0.012596077	-0.0609387	-0.057740543	0.0011358224	0.0027063414	0.072905816
0.24643847	0.30383933	0.2940154	0.26848778	0.2505302	-0.2412536	0.28639776	-0.20184909	-0.29175562	0.28291282	-0.25833282	-0.22163269	-0.22706942	0.2930177	0.28432164	0.27937108
-0.18730782	-0.17652097	-0.177544	-0.11404843	-0.1930512	0.120059304	-0.14092512	0.15151514	0.18650292	-0.102759555	0.081635796	0.15897493	0.09364585	-0.093711905	-0.09632173	-0.09860563
0.21793818	0.23119959	0.20001261	0.241604	0.23215726	-0.25874838	0.1906447	-0.21570222	-0.2700733	0.2540147	-0.19928317	-0.2237162	-0.17061242	0.17857534	0.22126253	0.17831722
0.016656736	0.05252868	0.03549527	0.076778114	0.026376005	-0.0670167	0.0073000756	-0.07887634	-0.064093925	0.0497131	0.006922554	-0.009260494	-0.024088562	0.029783111	0.049151633	0.046992756
0.016897984	0.013223857	3.7648206e-05	-0.07448709	-0.040201813	0.04322653	-0.020377576	0.016720507	0.031189423	-0.07598568	0.057078335	0.07231888	0.067550555	-0.038183935	-0.07973718	0.014686292
0.052332535	0.05649426	0.052779153	0.096128896	0.044643182	-0.041006662	0.042577527	-0.11337796	-0.05997411	0.11456176	-0.06291581	-0.028635804	-0.05355755	0.030984992	0.054314185	0.08801592
-0.016281972	0.041981656	0.006786314	-0.026524859	-0.022301508	0.054030553	-0.032292314	-0.0042934003	-0.04007	-0.03890723	-0.030795986	0.03202454	0.032007936	-0.01743943	-0.032165244	0.028784687
-0.042094517	-0.062535785	-0.06911799	-0.018257705	-0.04882492	-0.0119534945	0.02411776	0.028503753	0.026627325	-0.012854602	0.059525654	0.013919768	-0.0041409195	-0.07364942	-0.06734987	-0.0013482332
-0.15544951	-0.1396927	-0.17182824	-0.15592785	-0.20706455	0.13086687	-0.16273905	0.17527424	0.15909383	-0.15127635	0.14688653	0.1693906	0.13002148	-0.1545586	-0.13131988	-0.16797121
0.14839855	0.16167372	0.13300903	0.119942755	0.20989433	-0.17380907	0.10710293	-0.16152921	-0.21266958	0.12422552	-0.16288932	-0.12513602	-0.1335363	0.109635755	0.11035092	0.113757126
0.026848707	0.0002931536	0.068868026	-0.0070311483	-0.011948488	0.0049445177	0.017681437	-0.016474051	-0.04117419	-0.0039292383	-0.07031458	-0.02584168	-0.019461708	-0.013563995	0.05438236	0.042148124
0.03470105	0.05602653	0.043965835	0.012726671	-0.016937098	0.020842604	-0.011281345	-0.013575268	-0.0041817753	0.020159869	0.031014802	-0.033036552	-0.04634053	-0.0013586134	0.035871074	0.0055817515
-0.058921024	-0.07673835	-0.066740215	-0.071030304	-0.08757639	0.077318266	-0.06506531	0.11214016	0.069909096	-0.10131104	0.038520917	0.110749245	0.10945715	-0.046497196	-0.04601803	-0.08917719
-0.08710772	-0.09786508	-0.001618959	-0.06937637	-0.037392206	0.056398243	-0.035923794	0.028589124	0.0034181154	-0.014196961	0.010913139	-0.010456718	-0.015621865	0.013120965	-0.03988934	-0.050446745
0.0047460906	0.030285425	-0.010947909	-0.010544195	0.047140338	0.00096056506	0.072418205	0.032445688	0.00726257	0.045835108	0.028124304	-0.049702276	0.00043433328	0.0764164	-0.029909354	0.0015198744
0.032947484	0.049713597	0.07879616	0.047312938	0.057747215	-0.13752508	0.11789058	-0.069369316	-0.07342092	0.08764874	-0.083904706	-0.13029243	-0.13469158	0.116261736	0.08802351	0.11001953
-0.19440615	-0.112396546	-0.1464576	-0.1325077	-0.14676072	0.12738284	-0.14493707	0.07888885	0.13700627	-0.07086613	0.13556762	0.08906435	0.07258821	-0.11371653	-0.089494094	-0.17483199
